Gene_acc,Gene_id,m_DD8,m_HCZ,FC2,INT2,Desc,pg_index
3625,LdBPK_363150,4.296783518952632,4.236322864471964,-0.2008459467546082,4.266553191712298,"ATP-dependent RNA helicase, putative",4883
3626,LdBPK_363160,2.3242841087405153,3.983348578788022,5.511292874280226,3.1538163437642686,"glutathione peroxidase, putative",4884
3627,LdBPK_363170,4.024126669997009,3.8534770387265613,-0.5668858044994671,3.938801854361785,Ribosomal RNA processing protein 41A,4885
3628,LdBPK_363180,3.7287140174956988,3.6317804536477127,-0.32200632908418036,3.6802472355717057,clathrin coat assembly protein-like protein,4886
3629,LdBPK_363190,3.8354282206115413,3.7262703003922044,-0.3626147619560882,3.780849260501873,"pre-mRNA branch site protein p14, putative",4887
3630,LdBPK_363200,3.7479990855967564,3.8913868488323002,0.47632383915521004,3.8196929672145283,"hypothetical protein, conserved",4888
3631,LdBPK_363220,5.453584519561305,5.3329063119288875,-0.40088432837477583,5.393245415745096,fibrillarin,4889
3632,LdBPK_363250,5.410262778151708,5.438701341836082,0.09447086368136226,5.424482059993895,"ATP synthase, putative",4892
3633,LdBPK_363260,3.982055847069793,2.9854755002012117,-3.3105682530753313,3.483765673635502,"hypothetical protein, conserved",4893
3634,LdBPK_363270,4.496850889014608,4.6032520162614405,0.3534568939289393,4.550051452638025,"hypothetical protein, conserved",4894
3635,LdBPK_363280,4.321313614014188,4.51311426827213,0.6371479819972325,4.417213941143158,cyclophilin-like protein,4895
3636,LdBPK_363290,3.0845588488755533,3.304308722329874,0.7299932784758507,3.1944337856027136,"hypothetical protein, conserved",4896
3637,LdBPK_363320,4.241971390006105,4.210989376245477,-0.10292002194761452,4.226480383125791,"CobW/HypB/UreG, nucleotide-binding domain containing protein, putative",4898
3638,LdBPK_363330,3.1294025356840307,3.15885126315507,0.09782655514472616,3.1441268994195504,receptor-type adenylate cyclase a-like protein,4899
3639,LdBPK_363340,3.9161231117022126,3.8736372445717486,-0.1411349956563388,3.8948801781369804,"nucleic acid binding protein, putative",4900
3640,LdBPK_363370,3.735477300021793,3.7725756207218546,0.12323795380667413,3.754026460371824,"hypothetical protein, conserved",4902
3641,LdBPK_363380,3.525761344874343,3.644557750038527,0.39463311588652594,3.585159547456435,"oxidoreductase, putative",4903
3642,LdBPK_361490,5.699931242500966,5.813603583316837,0.3776113425678531,5.756767412908902,"translation elongation factor 1-beta, putative",4904
3643,LdBPK_361570,4.755525171959013,4.778677595219884,0.07691068529501166,4.7671013835894485,"hypothetical protein, conserved",4907
3644,LdBPK_361580,5.117085396377152,5.119962142309085,0.009556343133141354,5.118523769343119,"hypothetical protein, conserved",4908
3645,LdBPK_361590,3.397176915675598,3.9775491385475688,1.9279547926506293,3.6873630271115836,"protein kinase, putative",4909
3646,LdBPK_361630,3.981620754882555,4.012458108406188,0.10243947104212658,3.9970394316443714,"hypothetical protein, conserved",4910
3647,LdBPK_361650,3.2945303648357385,3.560705077864001,0.8842132573571675,3.4276177213498698,"STAG domain containing protein, putative",4911
3648,LdBPK_361660,3.6567556131129044,3.430684548062172,-0.7509918224331376,3.543720080587538,"hypothetical protein, conserved",4912
3649,LdBPK_361670,5.39785507674839,5.363234602660758,-0.11500672553002289,5.380544839704574,"proteasome subunit alpha type-1, putative",4913
3650,LdBPK_361680,6.065423611140063,5.896491840815201,-0.5611791939612196,5.980957725977632,"universal minicircle sequence binding protein, putative",4914
3651,LdBPK_361700,5.053319499740663,5.222705473322014,0.5626880245197405,5.138012486531339,"clathrin heavy chain, putative",4916
3652,LdBPK_361710,5.922051192385559,5.881192378415464,-0.135730042051037,5.901621785400511,"poly-zinc finger protein 2, putative",4917
3653,LdBPK_361720,4.6479035041612,4.495746214875986,-0.5054555741184554,4.571824859518593,"universal minicircle sequence binding protein, putative",4918
3654,LdBPK_361730,4.821122320550505,4.834773892408115,0.045349540093166496,4.82794810647931,"proteasome subunit beta type-5, putative",4919
3655,LdBPK_361740,3.161413045805433,3.3181154591524544,0.5205541494341244,3.2397642524789436,"tRNA pseudouridine synthase A, putative",4920
3656,LdBPK_361750,2.8291920067629217,3.171547654568169,1.1372808448876128,3.0003698306655453,"Protein of unknown function (DUF2419), putative",4921
3657,LdBPK_361770,4.16994307531314,4.280022665041811,0.3656764817933471,4.224982870177476,"Peptidase M76 family, putative",4922
3658,LdBPK_361780,2.57708939091983,2.550697007293769,-0.08767360065845509,2.5638931991067997,"hypothetical protein, conserved",4923
3659,LdBPK_361840,3.814456924826016,4.198730955305999,1.2765306979870576,4.006593940066008,"aldehyde dehydrogenase, putative",4927
3660,LdBPK_361850,4.439949360500021,4.665358077262073,0.7487915490443662,4.5526537188810465,"hypothetical protein, conserved",4928
3661,LdBPK_361870,3.3643753224343538,3.6563153166457325,0.9698036687920322,3.5103453195400434,"5'-3' exoribonuclease D, putative",4929
3662,LdBPK_361920,3.5062648747641654,3.4810138926741083,-0.08388194682845729,3.493639383719137,"DEAD box RNA helicase, putative",4931
3663,LdBPK_361930,4.0098489498448275,3.940203494992378,-0.23135719315556358,3.975026222418603,"DEAD box RNA helicase, putative",4932
3664,LdBPK_361940,3.978928011303348,3.986403537597364,0.024833160820161737,3.982665774450356,"Ribosomal protein S5, C-terminal domain containing protein, putative",4933
3665,LdBPK_361950,3.7303467841415663,3.280192935799895,-1.4953787158278633,3.5052698599707304,"hypothetical protein, conserved",4934
3666,LdBPK_361970,3.4413558538347795,3.3793819228397233,-0.2058729425230883,3.4103688883372514,"endochitinase, putative",4936
3667,LdBPK_361980,2.173786231541803,4.125787462881421,6.484407731641803,3.1497868472116117,"kinetoplastid kinetochore protein 1, putative",4937
3668,LdBPK_362000,3.9971393920170044,3.9940740479552064,-0.010182852559383448,3.9956067199861054,"T-lymphocyte triggering factor, putative",4938
3669,LdBPK_362010,4.554241931718896,4.429497896491314,-0.41439071529212335,4.491869914105105,"hypothetical protein, conserved",4939
3670,LdBPK_362030,3.2561205062366523,3.2927215300418333,0.12158596928007093,3.274421018139243,"Ring finger domain containing protein, putative",4940
3671,LdBPK_362050,4.096856949776819,3.990351829686444,-0.3538023506775687,4.043604389731631,"DNA mismatch repair protein MSH6, putative",4942
3672,LdBPK_362070,5.287467124326515,5.417956125932634,0.4334750805091723,5.352711625129574,"phosphomannomutase, putative",4943
3673,LdBPK_362090,2.4264066157818185,3.1790298750285877,2.5001603497575378,2.8027182454052033,"serine/threonine protein phosphatase 2B catalytic subunit A2, putative",4944
3674,LdBPK_362120,2.1207758870384548,2.597518748670018,1.5837055060908902,2.3591473178542364,"hypothetical protein, conserved",4945
3675,LdBPK_362130,5.7351894823388125,5.864062487986808,0.42810685813465454,5.799625985162811,"chaperonin HSP60, mitochondrial precursor",4946
3676,LdBPK_362160,3.674708938106543,3.5896153565191757,-0.28267475936966413,3.6321621473128594,"alpha-1,3-mannosyltransferase, putative",4948
3677,LdBPK_362170,3.672470167612477,3.751761897024017,0.26340142362440133,3.7121160323182467,"serine/threonine protein phosphatase, putative",4949
3678,LdBPK_362180,1.9069609858638392,2.0460753549469053,0.46212793105956784,1.9765181704053723,"Protein of unknown function DUF72, putative",4950
3679,LdBPK_362210,3.3477487243896036,3.575127470254174,0.7553358440677709,3.4614380973218886,"hypothetical protein, conserved",4951
3680,LdBPK_362230,3.684278805597345,3.7480870929026486,0.21196654228613276,3.7161829492499967,"chaperone protein DnaJ, putative",4952
3681,LdBPK_362280,4.2401301619789225,4.336159663404916,0.31900309872503385,4.288144912691919,transmembrane emp24 domain-containing protein,4954
3682,LdBPK_362300,3.731086420707168,3.6006884256076903,-0.4331727634379394,3.665887423157429,"NOL1/NOP2/sun family, putative",4956
3683,LdBPK_362310,3.7489799661548737,3.895171865435301,0.48563897746459617,3.8220759157950877,protein-tyrosine phosphatase 1-like protein,4957
3684,LdBPK_362320,2.741672144309241,2.743581855010356,0.00634392163114228,2.7426269996597985,"hypothetical protein, conserved",4958
3685,LdBPK_362330,2.8836045127766576,3.2099535290865355,1.0841079660186388,3.046779020931597,"hypothetical protein, conserved",4959
3686,LdBPK_362340,4.3685991114398535,4.253315067075432,-0.38296530586641353,4.310957089257643,"Plasma-membrane choline transporter, putative",4960
3687,LdBPK_362360,3.9259700990198345,4.013075538578279,0.2893580068867063,3.9695228187990566,vacuolar protein sorting-associated protein 45- like protein,4961
3688,LdBPK_362370,2.5755438421555708,2.430311978023198,-0.4824498097341934,2.5029279100893844,Gamma-tubulin complex component 3-like protein,4962
3689,LdBPK_362380,4.639291461401571,4.57339759395192,-0.21889468956178249,4.606344527676745,"developmentally regulated GTP-binding protein 1, putative",4963
3690,LdBPK_362410,3.3023610527620186,3.4075369286363864,0.34938669697144853,3.3549489906992025,bardet-biedl syndrome 4 protein,4966
3691,LdBPK_362440,4.368099680616375,4.412162941055691,0.14637498280570327,4.390131310836033,"Mitochondrial ribosomal protein S18, putative",4968
3692,LdBPK_362450,4.907303084725092,4.972217616586778,0.215641407157797,4.939760350655934,glucokinase,4969
3693,LdBPK_362500,3.2775238504404762,2.8852421359759877,-1.303131648390167,3.0813829932082317,base J-associated glucosyltransferase,4973
3694,LdBPK_362510,5.374246619281298,5.5323979453864105,0.5253673334322677,5.453322282333854,"sterol 24-c-methyltransferase, putative",4974
3695,LdBPK_362540,3.24432054317217,3.6412858241134516,1.3186901194536969,3.442803183642811,"Cullin protein neddylation domain containing protein, putative",4976
3696,LdBPK_362550,4.571355072362083,4.450584993594161,-0.4011895176809208,4.510970032978122,"serine peptidase, Clan SC, Family S9B",4977
3697,LdBPK_364600,3.1969729313082094,3.3272425466111,0.43274629498484174,3.2621077389596547,"alternative oxidase, putative",4978
3698,LdBPK_364620,3.177098772980231,3.006150076122324,-0.5678792788766636,3.091624424551277,"ATP-dependent DEAD/H RNA helicase, putative",4980
3699,LdBPK_364650,3.526304275554166,3.510530576658457,-0.052399093521948714,3.5184174261063115,asparaginase-like protein,4981
3700,LdBPK_364680,5.597264637337744,5.656882733977716,0.1980470301920363,5.627073685657731,"hypothetical protein, conserved",4983
3701,LdBPK_364690,4.228003994416956,4.142726936241354,-0.28328425540287583,4.185365465329156,"chaperone protein DnaJ, putative",4984
3702,LdBPK_364700,3.633562489612287,3.535697670439025,-0.3250998923127302,3.584630080025656,"amino acid transporter, putative",4985
3703,LdBPK_364720,4.057664928921375,3.9300379326685904,-0.423967704518212,3.993851430794983,"Protein of unknown function (DUF2870), putative",4986
3704,LdBPK_364760,2.2783672833732886,2.6155516993239845,1.1201023845048033,2.4469594913486366,elongation factor-2 kinase-like protein,4989
3705,LdBPK_364780,3.841430253413886,3.9865715581950356,0.4821489780811099,3.914000905804461,myosin heavy chain kinase a-like protein,4991
3706,LdBPK_364840,2.4521628952669436,2.8868611116828715,1.4440362179094972,2.6695120034749076,"hypothetical protein, conserved",4993
3707,LdBPK_364850,3.7316333768084125,3.9242298727463263,0.6397917108330144,3.8279316247773694,"hypothetical protein, conserved",4994
3708,LdBPK_364870,3.483421642518606,3.5980701630682916,0.3808541414512696,3.540745902793449,"Esterase PHB depolymerase, putative",4995
3709,LdBPK_364880,4.848991562007766,4.766991072947213,-0.27239972840475524,4.807991317477489,"60S acidic ribosomal protein, putative",4996
3710,LdBPK_364900,4.810241467425997,4.527019086053346,-0.9408443857827127,4.6686302767396715,"hypothetical protein, conserved",4997
3711,LdBPK_364910,4.008432886123279,3.7645646599119718,-0.8101127121016898,3.8864987730176255,"cytochrome b5 1, putative",4998
3712,LdBPK_364930,3.3338355169973406,3.3754891472196062,0.13837036448939344,3.3546623321084734,"Alpha/beta hydrolase family, putative",4999
3713,LdBPK_364950,1.5693602421364963,2.261347522029684,2.298731986381865,1.9153538820830902,"methionine synthase reductase, mitochondrial precursor-like protein",5000
3714,LdBPK_364990,3.137333310228486,3.0363027327810124,-0.3356163136654544,3.086818021504749,"hypothetical protein, conserved",5002
3715,LdBPK_365000,3.14387737091723,3.472065126633729,1.0902161261126668,3.3079712487754795,"hypothetical protein, conserved",5003
3716,LdBPK_365010,4.732854265021206,5.197655025200529,1.5440347037646962,4.965254645110868,"paraflagellar rod component, putative",5004
3717,LdBPK_365030,2.6252102503297725,3.0193474852737223,1.3092955540015279,2.8222788678017476,"hypothetical protein, conserved",5005
3718,LdBPK_365050,3.8556373128795025,3.688369317413724,-0.5556522535132622,3.7720033151466135,"WD domain, G-beta repeat, putative",5006
3719,LdBPK_365070,2.0881333927690187,2.390996673094763,1.006090039823837,2.239565032931891,Leucine-rich repeat domain containing protein,5007
3720,LdBPK_365080,3.946618298895303,4.279738732012387,1.106602125752687,4.1131785154538445,"hypothetical protein, conserved",5008
3721,LdBPK_365090,4.02432398689359,4.069133110617734,0.148852687006519,4.046728548755662,"hypothetical protein, conserved",5009
3722,LdBPK_365120,3.824010407549006,4.034398717600208,0.6988948379949633,3.929204562574607,"exosome-associated protein 4, putative",5010
3723,LdBPK_365210,3.054795461177122,3.052300514955553,-0.008288031948662677,3.0535479880663376,"hypothetical protein, conserved",5012
3724,LdBPK_365220,3.0478414208163382,3.0248281448973127,-0.07644844783080806,3.0363347828568257,tubulin delta chain,5013
3725,LdBPK_365230,3.010564365767919,3.751404530621347,2.4610177574475856,3.380984448194633,"hypothetical protein, conserved",5014
3727,LdBPK_365250,3.750943978283113,3.783853415127408,0.10932278283998542,3.7673986967052606,"hypothetical protein, conserved",5016
3728,LdBPK_365270,2.76031499164697,4.0329154569403896,4.2274872392249385,3.39661522429368,"hypothetical protein, conserved",5018
3729,LdBPK_365280,3.8916606094911708,4.048819252696921,0.5220697122195599,3.9702399310940457,"hypothetical protein, conserved",5019
3730,LdBPK_365290,3.5282461203035527,3.057141685582187,-1.564975057326933,3.2926939029428697,"Nin one binding (NOB1) Zn-ribbon like, putative",5020
3731,LdBPK_365300,3.380575301434064,3.2349870051801757,-0.4836338516125753,3.3077811533071197,"hypothetical protein, conserved",5021
3732,LdBPK_365320,4.552943647359454,4.58970811286431,0.12212891085409971,4.571325880111882,"Casein kinase II subunit beta, putative",5022
3733,LdBPK_365340,4.418256008678885,4.331072460351963,-0.28961747859917253,4.374664234515423,"Domain of unknown function (DUF4496), putative",5024
3734,LdBPK_365400,4.002147936439203,4.357950882181204,1.181951801704038,4.180049409310204,vacuolar protein sorting-associated protein-like protein,5029
3735,LdBPK_365410,4.82058373895049,4.902486404640504,0.2720747662018219,4.8615350717954975,"aldehyde dehydrogenase, putative",5030
3736,LdBPK_365420,2.938563449658977,2.9934887946273165,0.18245804657170694,2.9660261221431465,"SWI/SNF-related helicase, putative",5031
3737,LdBPK_365440,2.892029191827483,2.666935750463351,-0.7477442268423911,2.779482471145417,"hypothetical protein, conserved",5032
3738,LdBPK_365450,4.0178314765005565,3.9186748692194397,-0.32939111952085653,3.968253172859998,"hypothetical protein, conserved",5033
3739,LdBPK_365460,3.8673126771710398,3.6503578013636666,-0.7207084972673119,3.758835239267353,"hypothetical protein, conserved",5034
3740,LdBPK_365490,3.782233471200183,3.7579694251665368,-0.08060341621481015,3.77010144818336,Adaptor protein complex AP-3 subunit beta-3,5036
3741,LdBPK_365510,2.089131673982846,1.6793306872740719,-1.3613294110604386,1.884231180628459,"hypothetical protein, conserved",5037
3742,LdBPK_365520,4.420280174968216,4.424289592543471,0.013318996887374368,4.422284883755843,"hypothetical protein, conserved",5038
3743,LdBPK_365630,4.796927292612579,4.757440273981585,-0.13117303657363877,4.777183783297081,"phosphoribosylpyrophosphate synthetase, putative",5040
3744,LdBPK_365660,4.53365333274883,4.4498817032464455,-0.2782833295984659,4.491767517997638,"branch point binding protein, putative",5042
3745,LdBPK_365680,1.9951122999076876,3.867477487131131,6.219862519326593,2.9312948935194094,"SEP domain containing protein, putative",5044
3746,LdBPK_365690,3.221474042423447,3.3735780092288468,0.5052784406746706,3.297526025826147,"hypothetical protein, conserved",5045
3747,LdBPK_365710,2.964401206122916,3.081277389434511,0.38825427696599313,3.0228392977787135,"hypothetical protein, conserved",5047
3748,LdBPK_365750,2.823992155773404,2.863614496722965,0.1316225675855538,2.8438033262481843,"Haemolysin-III related, putative",5049
3749,LdBPK_365770,3.435169802350456,3.994978739601605,1.859645036423629,3.7150742709760305,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative",5050
3750,LdBPK_365810,4.017783800522499,3.783020434368507,-0.7798670216772727,3.900402117445503,"emp24/gp25L/p24 family/GOLD, putative",5053
3751,LdBPK_365820,4.066741272212973,3.8733235996296003,-0.6425196006024301,3.970032435921287,"hypothetical protein, conserved",5054
3752,LdBPK_365830,5.078515176082608,5.125723109662644,0.1568213608610982,5.102119142872626,"adenylyl cyclase-associated protein, putative",5055
3753,LdBPK_365890,3.5487780482766946,3.3254235618955628,-0.7419675434286184,3.4371008050861285,"Cyclin 12, L-type",5058
3754,LdBPK_365910,3.716541086415722,3.864477854706735,0.49143530685275927,3.7905094705612283,"FAD dependent oxidoreductase, putative",5060
3755,LdBPK_365920,3.525087240138003,3.488477885402569,-0.1216136440313349,3.5067825627702858,"RNA helicase, putative",5061
3756,LdBPK_365950,3.5347557335458877,3.63575159655658,0.3355009948026151,3.585253665051234,"hypothetical protein, conserved",5062
3757,LdBPK_365960,3.0165079319576895,2.8216557389525647,-0.6472849742941378,2.919081835455127,"Cullin binding, putative",5063
3758,LdBPK_366000,3.1291250897955454,2.8575041973226827,-0.9023050738639817,2.9933146435591143,"pseudouridine synthase TruD, putative",5064
3759,LdBPK_366020,4.409809057209983,4.273848028926908,-0.45165275966332175,4.341828543068445,"Mechanosensitive ion channel MscS, putative",5066
3760,LdBPK_366030,3.685682938929938,3.5708107896235655,-0.38159702010093355,3.628246864276752,"Gcd10p family, putative",5067
3761,LdBPK_366040,3.106335160296378,2.8765295701767877,-0.7633976461804348,2.991432365236583,"leucine-rich repeat protein (LRRP), putative",5068
3762,LdBPK_366050,2.4988731027668405,2.9477800456433734,1.491236585531551,2.7233265742051067,"hypothetical protein, conserved",5069
3763,LdBPK_366070,4.2600916940870945,4.2540252467180615,-0.02015230195134521,4.257058470402578,mkiaa0324 protein-like protein,5070
3764,LdBPK_366100,4.266840360463821,4.371927278584987,0.34909118571183306,4.319383819524404,"kinetoplast-associated protein, putative",5071
3765,LdBPK_366120,2.9342560954866688,3.091327529866455,0.5217800107704686,3.0127918126765616,a44l protein-like protein,5072
3766,LdBPK_366140,3.7693070960730237,3.423678321414121,-1.1481539369409024,3.5964927087435723,"ras-like small GTPases, putative",5074
3767,LdBPK_366160,4.065749549487154,4.373288057352863,1.02162080953884,4.219518803420009,"choline/ethanolamine phosphotransferase, putative",5076
3768,LdBPK_366180,4.368822024809442,4.248858235554331,-0.39851108189570184,4.308840130181887,"kinetoplast DNA-associated protein, putative",5078
3769,LdBPK_366190,3.4916248734453705,3.3217963036246405,-0.5641582974020238,3.4067105885350055,"hypothetical protein, conserved",5079
3770,LdBPK_366220,2.4347598549906895,3.159395747093236,2.407188328539217,2.797077801041963,"glycerophosphoryl diester phosphodiesterase, putative",5080
3771,LdBPK_366230,3.9087824070685,3.9464073535952813,0.12498736693594914,3.927594880331891,Flagellum attachment zone protein 5,5081
3772,LdBPK_366240,3.609078318093321,3.9729518424284422,1.2087616834745187,3.7910150802608813,"hypothetical protein, unknown function",5082
3773,LdBPK_366260,2.754290129380083,3.1307127690978933,1.250448942430257,2.9425014492389883,l6202.3-like protein,5084
3774,LdBPK_366270,2.6288317024661945,3.0568934818423816,1.4219904512572317,2.842862592154288,"hypothetical protein, conserved",5085
3775,LdBPK_366280,4.039063682743081,4.008266622595513,-0.10230561934414162,4.023665152669297,"OTU-like cysteine protease, putative",5086
3776,LdBPK_366320,4.900583149400909,4.820494064023781,-0.2660501828081152,4.860538606712344,eukaryotic translation initiation factor 4 gamma 4,5088
3777,LdBPK_366330,3.562688591481803,3.5601296167556242,-0.008500730037001247,3.561409104118714,"rab-like GTPase activating protein, putative",5089
3778,LdBPK_366340,3.3584412246546194,3.401443847387904,0.14285162061153933,3.379942536021262,"rab-like GTPase activating protein, putative",5090
3779,LdBPK_366350,4.3675676054355925,4.35194989199718,-0.051880921048962136,4.359758748716386,"ABC1 family, putative",5091
3780,LdBPK_366360,4.622216329360066,4.709386539875644,0.2895731713489429,4.665801434617855,"CCR4-NOT transcription complex subunit 10, putative",5092
3781,LdBPK_366370,4.310334989546666,4.458714014519989,0.4929044517508743,4.384524502033328,centrin-3,5093
3782,LdBPK_366390,3.4465282817479337,3.4372004022129383,-0.03098654509302534,3.441864341980436,"hypothetical protein, conserved",5094
3783,LdBPK_366420,4.601789517784761,4.60020718045394,-0.00525641083484274,4.600998349119351,"hypothetical protein, conserved",5095
3784,LdBPK_366430,2.494952731220219,2.8199919960592577,1.0797570658103357,2.657472363639738,"hypothetical protein, conserved",5096
3785,LdBPK_366440,4.465385634487525,4.5264022772441415,0.2026928998289108,4.495893955865833,"Sucrase/ferredoxin-like, putative",5097
3786,LdBPK_366450,3.6838577770185834,3.677208897195545,-0.022087100683682692,3.680533337107064,"hypothetical protein, conserved",5098
3787,LdBPK_366460,1.9488161493677494,2.8425376198082577,2.9688784616603705,2.3956768845880037,"hypothetical protein, conserved",5099
3788,LdBPK_364570,4.922975204675932,4.934077472118465,0.03688093413430238,4.928526338397198,Regulatory particle triple-A ATPase subunit 6,5102
3789,LdBPK_364550,3.940219930925541,3.8753510477086492,-0.21548976564216105,3.907785489317095,"hypothetical protein, unknown function",5103
3790,LdBPK_364540,4.034714011731736,4.079831954679903,0.14987856226304253,4.057272983205819,predicted C2 domain protein,5104
3791,LdBPK_364530,2.623788417946863,3.0068877144470454,1.27262831617554,2.8153380661969543,"hypothetical protein, conserved",5105
3792,LdBPK_364510,2.9816933005240673,3.6367768742321314,2.176140528000033,3.3092350873780996,trypanothione synthetase-like protein,5107
3793,LdBPK_364490,3.5916362973279,3.48881226631918,-0.34157403743743764,3.54022428182354,"hypothetical protein, conserved",5109
3794,LdBPK_364470,4.193943798035432,4.119305115736111,-0.24794433569548602,4.156624456885772,"hypothetical protein, conserved",5110
3795,LdBPK_364410,2.907291307630178,3.1422427586846093,0.7804918261922698,3.024767033157394,"Arrestin (or S-antigen), N-terminal domain containing protein, putative",5113
3796,LdBPK_364400,2.3649675799583294,2.4854053877026203,0.4000857372324029,2.425186483830475,"GINS complex protein, putative",5114
3797,LdBPK_364390,3.5763994184916426,3.4903006910051,-0.28601378177159553,3.5333500547483716,UDP-N-acetylglucosamine--dolichyl-phosphaten-ac et ylglucosaminephosphotransferase,5115
3798,LdBPK_364370,2.4831134764544878,2.7345194738472434,0.8351526459621734,2.6088164751508653,"hypothetical protein, conserved",5117
3799,LdBPK_364360,4.226708817354384,4.265213756770743,0.12791064003914165,4.245961287062563,"hypothetical protein, conserved",5118
3800,LdBPK_364350,3.9710455950159136,3.9082746623349154,-0.20852052481528993,3.9396601286754143,transcription factor S-II-like protein,5119
3801,LdBPK_364340,3.4743004197242064,3.86876474538348,1.3103821258383377,3.6715325825538434,"Amastin surface glycoprotein, putative",5120
3802,LdBPK_364320,4.220309860579675,4.1773010163303335,-0.14287228804052354,4.198805438455004,"hypothetical protein, conserved",5121
3803,LdBPK_364300,2.1753876117576887,2.591441232076762,1.3821002103175282,2.3834144219172253,glycosyl hydrolase-like protein,5123
3804,LdBPK_364290,2.389848266107106,2.401015459937909,0.03709661492759775,2.3954318630225075,"hypothetical protein, conserved",5124
3805,LdBPK_080720,3.1707310053603655,4.427643025716428,4.175371353222442,3.7991870155383967,amastin-like protein,5228
3806,LdBPK_030010,2.1699424564810244,2.5346907586412564,1.2116676325085391,2.35231660756114,hypothetical protein,5229
3807,LdBPK_030020,2.8061788809718564,3.4766321256675723,2.227197469863091,3.1414055033197146,"hypothetical protein, conserved",5230
3808,LdBPK_030040,4.756297186372153,5.1392768123253,1.2722307792232126,4.947786999348727,2-aminoethylphosphonate:pyruvateaminotransferas e-like protein,5232
3809,LdBPK_030050,3.9913277362612436,4.1098010655587105,0.39355988108809825,4.050564400909977,"Met-10+ like-protein, putative",5233
3810,LdBPK_030060,2.74671328578883,2.592527706556161,-0.5121934074794829,2.6696204961724956,"hypothetical protein, conserved",5234
3811,LdBPK_030070,3.8503237019392302,4.195131020744871,1.1454251196632406,4.02272736134205,"glycerol-3-phosphate acyltransferase, putative",5235
3812,LdBPK_030080,2.536714467674741,2.836108855934842,0.9945666298128426,2.6864116618047915,"DNA primase large subunit, putative",5236
3813,LdBPK_030090,4.620008260751612,4.165499689375234,-1.5098447926223084,4.392753975063423,"cytochrome c oxidase assembly protein, putative",5237
3814,LdBPK_030100,2.412868445777597,2.4577366624319636,0.14904898947163403,2.4353025541047804,"hypothetical protein, conserved",5238
3815,LdBPK_030110,2.2751782865038157,2.3103436404984725,0.1168167774015112,2.292760963501144,"hypothetical protein, conserved",5239
3816,LdBPK_030120,4.531004473269109,4.60558313127995,0.24774493932521047,4.568293802274529,"acetyltransferase, putative",5240
3817,LdBPK_030140,4.178917175421451,4.217783934950636,0.12911258043723173,4.198350555186043,"hypothetical protein, conserved",5241
3818,LdBPK_030450,3.0952611342324308,2.975515939150187,-0.39778492777147356,3.035388536691309,"hypothetical protein, conserved",5242
3819,LdBPK_030520,4.86188320528386,4.841666376906443,-0.06715885017645817,4.851774791095151,"26S protease regulatory subunit, putative",5245
3820,LdBPK_030550,4.26918603818839,4.246048289048232,-0.07686193892114801,4.257617163618311,"quinone oxidoreductase, putative",5246
3821,LdBPK_030560,4.076629296619446,3.9678945579391374,-0.36120898331235374,4.022261927279292,"hypothetical protein, conserved",5247
3822,LdBPK_030590,3.8110319984165213,4.114152595275786,1.0069448268458174,3.9625922968461538,kinase-like protein,5249
3823,LdBPK_030600,4.318866385664426,4.316830871451919,-0.006761831850067068,4.317848628558172,"mitochondrial protein 99, putative",5250
3824,LdBPK_030630,3.247374432107627,3.3745076010849338,0.4223272458177778,3.3109410165962805,hypothetical protein,5253
3825,LdBPK_030650,2.5960233450553676,2.6306233130398944,0.11493860573000347,2.613323329047631,"hypothetical protein, conserved",5254
3826,LdBPK_040031,4.645582438186132,4.688842207756472,0.1437058439140646,4.667212322971302,hypothetical protein,5255
3827,LdBPK_050180,4.351541713406743,4.490685306069563,0.46222500969018476,4.421113509738152,"dihydrolipoamide branched chain transacylase, putative",5256
3828,LdBPK_051210,4.578451104350402,5.492332300976247,3.0358476224606754,5.035391702663325,surface antigen-like protein,5258
3829,LdBPK_061220,4.556170835428216,4.444926920675469,-0.3695442858024087,4.500548878051843,"protein kinase, putative",5261
3830,LdBPK_061320,5.068460826282769,3.7361248914496192,-4.425924173750259,4.402292858866194,"pteridine transporter, putative",5262
3831,LdBPK_070720,3.1909903040201497,3.0118732925871066,-0.595013832551686,3.1014317983036284,"vacuolar-type Ca2+-ATPase, putative (fragment)",5263
3832,LdBPK_080410,2.284370444175099,2.560821705968666,0.9183512134191112,2.4225960750718825,"hypothetical protein, conserved",5265
3833,LdBPK_080470,4.086490203211703,4.304587713276567,0.7245042461094542,4.195538958244136,"hypothetical protein, unknown function",5266
3834,LdBPK_081130,3.7636514573417195,3.5563837071712148,-0.6885285624554935,3.660017582256467,"Zinc finger, C3HC4 type (RING finger), putative",5267
3835,LdBPK_081190,5.621640072318944,5.604658230046933,-0.05641245894633684,5.613149151182938,"hypothetical protein, conserved",5268
3836,LdBPK_081220,5.544024917275207,5.2745259892767065,-0.8952560604602482,5.409275453275956,"amidinotransferase, putative",5269
3837,LdBPK_090350,3.36156761795792,3.2916511606489767,-0.23225744382957103,3.3266093893034485,hypothetical protein,5270
3838,LdBPK_110620,2.685071959832371,2.2116716613444725,-1.5726017516750153,2.448371810588422,"conserved protein, unknown function",5271
3839,LdBPK_120170,2.660622238928674,2.806677947660266,0.48518656225416024,2.73365009329447,"ubiquitin hydrolase, putative",5272
